key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
4064,PSYCHOLOGICAL ADJUSTMENT IN INTERCOUNTRY AND DOMESTIC ADOPTED ADOLESCENTS: A SYSTEMATIC REVIEW,2017,1,1,CHILD AND ADOLESCENT SOCIAL WORK JOURNAL,0738-0151,34,5,399,BARROSO R and BARBOSA-DUCHARNE M and COELHO V and COSTA IS and SILVA A,10.1007/S10560-016-0485-X,,SPRINGER,,, 
4065,SUICIDAL BEHAVIOR IN JUVENILE DELINQUENTS: THE ROLE OF ADHD AND OTHER COMORBID PSYCHIATRIC DISORDERS,2017,1,1,CHILD PSYCHIATRY & HUMAN DEVELOPMENT,0009-398X,48,5,691,RUCHKIN V and KOPOSOV RA and KOYANAGI A and STICKLEY A,10.1007/S10578-016-0693-9,,SPRINGER,,, 
4066,THE RELATIONSHIP BETWEEN CHILDHOOD PHYSICAL ABUSE AND SUICIDAL IDEATION AMONG CHINESE UNIVERSITY STUDENTS: POSSIBLE MODERATORS,2017,1,1,CHILDREN AND YOUTH SERVICES REVIEW,0190-7409,81,,94,LOW YTA and KWOK SYCL and TAM HLC and YEUNG WKJ and LO HMH,10.1016/J.CHILDYOUTH.2017.07.026,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
4067,ASSOCIATIONS BETWEEN FAMILY AND CLINICIAN RATINGS OF CHILD MENTAL HEALTH: A STUDY OF UK CAMHS ASSESSMENTS AND OUTCOMES,2017,1,1,CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY,1359-1045,22,4,664,TERRELONGE DN and FUGARD AJB,10.1177/1359104517713240,,SAGE PUBLICATIONS INC,,, 
4068,A DEVELOPMENTAL APPROACH TO DIMENSIONAL EXPRESSION OF PSYCHOPATHOLOGY IN CHILD AND ADOLESCENT OFFSPRING OF PARENTS WITH BIPOLAR DISORDER,2017,1,1,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,1018-8827,26,10,1165,MORON-NOZALEDA MG and DIAZ-CANEJA CM and RODRIGUEZ-TOSCANO E and ARANGO C and CASTRO-FORNIELES J and DE LA SERNA E and ESPLIEGO A and SANCHEZ-GISTAU V and ROMERO S and BAEZA I and SUGRANYES G and MORENO C and MORENO D,10.1007/S00787-017-0965-3,,SPRINGER,,, 
4069,ADOLESCENT SYMPATHETIC ACTIVITY AND SALIVARY C-REACTIVE PROTEIN: THE EFFECTS OF PARENTAL BEHAVIOR,2017,1,1,HEALTH PSYCHOLOGY,0278-6133,36,10,955,NELSON BW and BYRNE ML and SIMMONS JG and WHITTLE S and SCHWARTZ OS and REYNOLDS EC and O'BRIEN-SIMPSON NM and SHEEBER L and ALLEN NB,10.1037/HEA0000516,,AMER PSYCHOLOGICAL ASSOC,,, 
4070,CHANGES IN SEVERITY OF PSYCHOSOCIAL DIFFICULTIES IN ADOLESCENTS ACCESSING SPECIALIST MENTAL HEALTHCARE IN ENGLAND (2009-2014),2017,1,1,JOURNAL OF ADOLESCENCE,0140-1971,60,,47,EDBROOKE-CHILDS J and DEIGHTON J and WOLPERT M,10.1016/J.ADOLESCENCE.2017.07.006,,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,,, 
4071,SOCIAL EXPOSURE AND EMOTION DYSREGULATION: MAIN EFFECTS IN RELATION TO NONSUICIDAL SELF-INJURY,2017,1,1,JOURNAL OF ADOLESCENCE,0140-1971,60,,94,ZELKOWITZ RL and PORTER AC and HEIMAN ER and COLE DA,10.1016/J.ADOLESCENCE.2017.07.015,,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,,, 
4072,ADOLESCENTS' RESPONSES TO MARITAL CONFLICT: THE ROLE OF COOPERATIVE MARITAL CONFLICT,2017,1,1,JOURNAL OF FAMILY PSYCHOLOGY,0893-3200,31,7,910,ZHOU N and BUEHLER C,10.1037/FAM0000341,,AMER PSYCHOLOGICAL ASSOC,,, 
4073,RANDOMIZED CLINICAL TRIAL OF DIALECTICAL BEHAVIOR THERAPY FOR PREADOLESCENT CHILDREN WITH DISRUPTIVE MOOD DYSREGULATION DISORDER: FEASIBILITY AND OUTCOMES,2017,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,56,10,832,PEREPLETCHIKOVA F and NATHANSON D and AXELROD SR and MERRILL C and WALKER A and GROSSMAN M and REBETA J and SCAHILL L and KAUFMAN J and FLYE B and MAUER E and WALKUP J,10.1016/J.JAAC.2017.07.789,,ELSEVIER SCIENCE INC,,, 
4074,THE PROMOTIVE EFFECTS OF PEER SUPPORT AND ACTIVE COPING ON THE RELATIONSHIP BETWEEN BULLYING VICTIMIZATION AND DEPRESSION AMONG CHINESE BOARDING STUDENTS,2017,1,1,PSYCHIATRY RESEARCH,0165-1781,256,,59,YIN XQ and WANG LH and ZHANG GD and LIANG XB and LI J and ZIMMERMAN MA and WANG JL,10.1016/J.PSYCHRES.2017.06.037,,ELSEVIER IRELAND LTD,,, 
4075,INVESTIGATING THE ASSOCIATION BETWEEN EMOTION REGULATION AND DISTRESS IN ADULTS WITH PSYCHOTIC-LIKE EXPERIENCES,2017,1,1,PSYCHIATRY RESEARCH,0165-1781,256,,66,OSBORNE KJ and WILLROTH EC and DEVYLDER JE and MITTAL VA and HILIMIRE MR,10.1016/J.PSYCHRES.2017.06.011,,ELSEVIER IRELAND LTD,,, 
4076,EXPLORING THE RELATIONSHIP BETWEEN NON SUICIDAL SELF-INJURY AND BORDERLINE PERSONALITY TRAITS IN YOUNG ADULTS,2017,1,1,PSYCHIATRY RESEARCH,0165-1781,256,,403,VEGA D and TORRUBIA R and SOTO A and RIBAS J and SOLER J and PASCUAL JC and RODRIGUEZ-FORNELLS A and MARCO-PALLARES J,10.1016/J.PSYCHRES.2017.07.008,,ELSEVIER IRELAND LTD,,, 
4077,A CALMING CUSHION AS A THERAPEUTIC WELLNESS TOOL FOR YOUTHS WITH DISABILITIES AND HISTORY OF TRAUMA,2017,1,1,SOCIAL WORK,0037-8046,62,4,359,POLAK R and HUTCHINSON D and PERRYMAN L and BRUECK S,10.1093/SW/SWX042,,OXFORD UNIV PRESS INC,,, 
4078,"A MULTI-INFORMANT APPROACH TO MEASURING DEPRESSIVE SYMPTOMS IN CLINICAL ASSESSMENTS OF ADOLESCENT SOCIAL ANXIETY USING THE BECK DEPRESSION INVENTORY-II: CONVERGENT, INCREMENTAL, AND CRITERION-RELATED VALIDITY",2017,1,1,CHILD & YOUTH CARE FORUM,1053-1890,46,5,661,RAUSCH E and RACZ SJ and AUGENSTEIN TM and KEELEY L and LIPTON MF and SZOLLOS S and RIFFLE J and MORIARITY D and KROMASH R and DE LOS REYES A,10.1007/S10566-017-9403-4,,SPRINGER,,, 
4079,"THE ROLE OF PERCEIVED SEVERITY OF DISASTER, RUMINATION, AND TRAIT RESILIENCE IN THE RELATIONSHIP BETWEEN RAINSTORM-RELATED EXPERIENCES AND PTSD AMONGST CHINESE ADOLESCENTS FOLLOWING RAINSTORM DISASTERS",2017,1,1,ARCHIVES OF PSYCHIATRIC NURSING,0883-9417,31,5,507,QUAN LJ and ZHEN R and YAO BX and ZHOU X and YU DP,10.1016/J.APNU.2017.06.003,,W B SAUNDERS CO-ELSEVIER INC,,, 
4080,CHILD MALTREATMENT CHARACTERISTICS AS PREDICTORS OF HETEROGENEITY IN INTERNALIZING SYMPTOM TRAJECTORIES AMONG CHILDREN IN THE CHILD WELFARE SYSTEM,2017,1,1,CHILD ABUSE & NEGLECT,0145-2134,72,,247,YOON S,10.1016/J.CHIABU.2017.08.022,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
4081,"TRAUMA, PTSD, AND THE DEVELOPING BRAIN",2017,1,1,CURRENT PSYCHIATRY REPORTS,1523-3812,19,10,NA,HERRINGA RJ,10.1007/S11920-017-0825-3,,SPRINGER,,, 
4082,SUICIDE IDEATION AMONG HIGH-RISK ADOLESCENT FEMALES: EXAMINING THE INTERPLAY BETWEEN PARASYMPATHETIC REGULATION AND FRIENDSHIP SUPPORT,2017,1,1,DEVELOPMENT AND PSYCHOPATHOLOGY,0954-5794,29,4,1161,GILETTA M and HASTINGS PD and RUDOLPH KD and BAUER DJ and NOCK MK and PRINSTEIN MJ,10.1017/S0954579416001218,,CAMBRIDGE UNIV PRESS,,, 
4083,THE INCREASE IN SYMPTOMS OF ANXIETY AND DEPRESSED MOOD AMONG ICELANDIC ADOLESCENTS: TIME TREND BETWEEN 2006 AND 2016,2017,1,1,EUROPEAN JOURNAL OF PUBLIC HEALTH,1101-1262,27,5,856,THORISDOTTIR IE and ASGEIRSDOTTIR BB and SIGURVINSDOTTIR R and ALLEGRANTE JP and SIGFUSDOTTIR ID,10.1093/EURPUB/CKX111,,OXFORD UNIV PRESS,,, 
4084,GENDER DIFFERENCES IN DISORDERED EATING BEHAVIORS AND BODY DISSATISFACTION AMONG ADOLESCENTS WITH TYPE 1 DIABETES: RESULTS FROM DIABETES MILES YOUTH-AUSTRALIA,2017,1,1,INTERNATIONAL JOURNAL OF EATING DISORDERS,0276-3478,50,10,1183,ARAIA E and HENDRIECKX C and SKINNER T and POUWER F and SPEIGHT J and KING RM,NA,,WILEY,,, 
4085,"CORRESPONDENCE BETWEEN HEART RATE VARIABILITY AND EMOTION DYSREGULATION IN CHILDREN, INCLUDING CHILDREN WITH ADHD",2017,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,45,7,1325,BUNFORD N and EVANS SW and ZOCCOLA PM and OWENS JS and FLORY K and SPIEL CF,10.1007/S10802-016-0257-2,,SPRINGER/PLENUM PUBLISHERS,,, 
4086,ECOLOGICAL MOMENTARY ASSESSMENT OF AFFECTIVE AND INTERPERSONAL INSTABILITY IN ADOLESCENT NON-SUICIDAL SELF-INJURY,2017,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,45,7,1429,SANTANGELO PS and KOENIG J and FUNKE V and PARZER P and RESCH F and EBNER-PRIEMER UW and KAESS M,10.1007/S10802-016-0249-2,,SPRINGER/PLENUM PUBLISHERS,,, 
4087,SLEEP EFFICIENCY MODULATES ASSOCIATIONS BETWEEN FAMILY STRESS AND ADOLESCENT DEPRESSIVE SYMPTOMS AND NEGATIVE AFFECT,2017,1,1,JOURNAL OF ADOLESCENT HEALTH,1054-139X,61,4,501,CHIANG JJ and KIM JJ and ALMEIDA DM and BOWER JE and DAHL RE and IRWIN MR and MCCREATH H and FULIGNI AJ,10.1016/J.JADOHEALTH.2017.04.011,,ELSEVIER SCIENCE INC,,, 
4088,WHAT PREDICTS ONGOING NONSUICIDAL SELF-INJURY? A COMPARISON BETWEEN PERSISTENT AND CEASED SELF-INJURY IN EMERGING ADULTS,2017,1,1,JOURNAL OF NERVOUS AND MENTAL DISEASE,0022-3018,205,10,762,KIEKENS G and HASKING P and BRUFFAERTS R and CLAES L and BAETENS I and BOYES M and MORTIER P and DEMYTTENAERE K and WHITLOCK J,10.1097/NMD.0000000000000726,,LIPPINCOTT WILLIAMS & WILKINS,,, 
4089,STUDY ON THE UTILIZATION OF THE CHILD-ADOLESCENT FUNCTIONAL ASSESSMENT SCALE IN MENTAL HEALTH SERVICE,2017,1,1,JOURNAL OF THE KOREAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,1225-729X,28,4,197,ROW KR,10.5765/JKACAP.2017.28.4.197,,KOREAN ACAD CHILD & ADOLESCENT PSYCHIATRY,,, 
4090,CLASSROOMS IN PEACE WITHIN VIOLENT CONTEXTS: FIELD EVALUATION OF AULAS EN PAZ IN COLOMBIA,2017,1,1,PREVENTION SCIENCE,1389-4986,18,7,828,CHAUX E and BARRERA M and MOLANO A and VELASQUEZ AM and CASTELLANOS M and CHAPARRO MP and BUSTAMANTE A,10.1007/S11121-017-0754-8,,SPRINGER/PLENUM PUBLISHERS,,, 
4091,THE DIMENSIONAL ASSESSMENT OF PERSONALITY PATHOLOGY - SHORT FORM FOR ADOLESCENTS (DAPP-SF-A): NORMATIVE DATA FOR FLEMISH ADOLESCENTS AGED 16 TO 21 YEARS,2017,1,1,SCANDINAVIAN JOURNAL OF CHILD AND ADOLESCENT PSYCHIATRY AND PSYCHOLOGY,2245-8875,5,2,55,RAAIJMAKERS D and POLAK MG and ARENDS LR and VAN ELDIK WM and PRINZIE P,10.21307/SJCAPP-2017-007,,EXELEY INC,,, 
4092,PSYCHOMETRIC EVALUATION OF A NEW INSTRUMENT TO EVALUATE SCHOOL NURSES' PERCEPTIONS ON CONCUSSION CARE MANAGEMENT,2017,1,1,JOURNAL OF SCHOOL NURSING,1059-8405,33,5,364,SCHNEIDER KH,10.1177/1059840516686842,,SAGE PUBLICATIONS INC,,, 
4093,SPANISH VALIDATION OF THE AVOIDANCE AND FUSION QUESTIONNAIRE FOR YOUTH (AFQ-Y),2017,1,1,ASSESSMENT,1073-1911,24,7,919,VALDIVIA-SALAS S and MARTIN-ALBO J and ZALDIVAR P and LOMBAS AS and JIMENEZ TI,10.1177/1073191116632338,,SAGE PUBLICATIONS INC,,, 
4094,SELF-REGULATION AND QUALITY OF LIFE IN HIGH-FUNCTIONING YOUNG ADULTS WITH AUTISM,2017,1,1,AUTISM,1362-3613,21,7,896,DIJKHUIS RR and ZIERMANS TB and VAN RIJN S and STAAL WG and SWAAB H,10.1177/1362361316655525,,SAGE PUBLICATIONS LTD,,, 
4095,ALTERED POSITIVE AFFECT IN CLINICALLY ANXIOUS YOUTH: THE ROLE OF SOCIAL CONTEXT AND ANXIETY SUBTYPE,2017,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,45,7,1461,MORGAN JK and LEE GE and WRIGHT AGC and GILCHRIST DE and FORBES EE and MCMAKIN DL and DAHL RE and LADOUCEUR CD and RYAN ND and SILK JS,10.1007/S10802-016-0256-3,,SPRINGER/PLENUM PUBLISHERS,,, 
4096,PARENTAL OUTCOMES FOLLOWING PARTICIPATION IN COGNITIVE BEHAVIOR THERAPY FOR CHILDREN WITH AUTISM SPECTRUM DISORDER,2017,1,1,JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,0162-3257,47,10,3166,MAUGHAN AL and WEISS JA,10.1007/S10803-017-3224-Z,,SPRINGER/PLENUM PUBLISHERS,,, 
4097,A KID-FRIENDLY TOOL TO ASSESS RUMINATION IN CHILDREN AND EARLY ADOLESCENTS: RELATIONSHIPS WITH MOTHER PSYCHOPATHOLOGY AND FAMILY FUNCTIONING,2017,1,1,JOURNAL OF CHILD AND FAMILY STUDIES,1062-1024,26,10,2703,BAIOCCO R and MANZI D and LONIGRO A and PETROCCHI N and LAGHI F and IOVERNO S and OTTAVIANI C,10.1007/S10826-017-0784-7,,SPRINGER,,, 
4098,THE DEVELOPMENTAL TRAJECTORY OF PERCEIVED STRESS MEDIATES THE RELATIONS BETWEEN DISTRESS TOLERANCE AND INTERNALIZING SYMPTOMS AMONG YOUTH,2017,1,1,DEVELOPMENT AND PSYCHOPATHOLOGY,0954-5794,29,4,1391,FELTON J and BANDUCCI AN and SHADUR JM and STADNIK R and MACPHERSON L and LEJUEZ CW,10.1017/S0954579417000335,,CAMBRIDGE UNIV PRESS,,, 
4099,MATERNAL DEPRESSION AND TRAJECTORIES OF ADOLESCENT DEPRESSION: THE ROLE OF STRESS RESPONSES IN YOUTH RISK AND RESILIENCE,2017,1,1,DEVELOPMENT AND PSYCHOPATHOLOGY,0954-5794,29,4,1413,MONTI JD and RUDOLPH KD,10.1017/S0954579417000359,,CAMBRIDGE UNIV PRESS,,, 
4100,FKBP5 MODERATION OF THE RELATIONSHIP BETWEEN CHILDHOOD TRAUMA AND MALADAPTIVE EMOTION REGULATION STRATEGIES IN ADOLESCENTS,2017,1,1,PSYCHONEUROENDOCRINOLOGY,0306-4530,84,,61,HALLDORSDOTTIR T and DE MATOS APS and AWALOFF Y and ARNARSON EO and CRAIGHEAD WE and BINDER EB,10.1016/J.PSYNEUEN.2017.06.012,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
4101,RECIPROCAL RELATIONSHIPS BETWEEN EMOTION REGULATION AND MOTIVES FOR EATING PALATABLE FOODS IN AFRICAN AMERICAN ADOLESCENTS,2017,1,1,APPETITE,0195-6663,117,,303,ORIHUELA CA and MRUG S and BOGGIANO MM,10.1016/J.APPET.2017.07.008,,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,,, 
4102,MULTIPLE MEDIATION OF LONELINESS AND NEGATIVE AFFECTS IN THE RELATIONSHIP BETWEEN ADOLESCENTS' SOCIAL ANXIETY AND DEPRESSIVE SYMPTOMS,2017,1,1,ANALES DE PSICOLOGIA,0212-9728,33,3,612,BAYTEMIR K and YILDZ MA,10.6018/ANALESPS.33.3.269211,,UNIV MURCIA,,, 
4103,PARENTAL CONTROL IN INTERPERSONAL ACCEPTANCE-REJECTION THEORY: A STUDY WITH A SPANISH SAMPLE USING PARENTS' VERSION OF PARENTAL ACCEPTATION-REJECTION/CONTROL QUESTIONNAIRE,2017,1,1,ANALES DE PSICOLOGIA,0212-9728,33,3,652,FERNANDEZ-GARCIA CM and RODRIGUEZ-MENENDEZ C and PENA-CALVO JV,10.6018/ANALESPS.33.3.260591,,UNIV MURCIA,,, 
4104,HEAVY DRINKING IN COLLEGE STUDENTS IS ASSOCIATED WITH ACCELERATED GRAY MATTER VOLUMETRIC DECLINE OVER A 2 YEAR,2017,1,1,FRONTIERS IN BEHAVIORAL NEUROSCIENCE,1662-5153,11,,NA,MEDA SA and DAGER AD and HAWKINS KA and TENNEN H and RASKIN S and WOOD RM and AUSTAD CS and FALLAHI CR and PEARLSON GD,10.3389/FNBEH.2017.00176,,FRONTIERS MEDIA SA,,, 
4105,AN UPDATE OVERVIEW ON BRAIN IMAGING STUDIES OF INTERNET GAMING DISORDER,2017,1,1,FRONTIERS IN PSYCHIATRY,1664-0640,8,,NA,WEINSTEIN AM,10.3389/FPSYT.2017.00185,,FRONTIERS MEDIA SA,,, 
4106,A CASE OF A FOUR-YEAR-OLD CHILD ADOPTED AT EIGHT MONTHS WITH UNUSUAL MOOD PATTERNS AND SIGNIFICANT POLYPHARMACY,2017,1,1,BMC PSYCHIATRY,1471-244X,17,,NA,ROMANOWICZ M and MCKEAN AJ and VOORT JV,10.1186/S12888-017-1492-Y,,BMC,,, 
4107,"CYBER VICTIMIZATION IN HIGH SCHOOL: MEASUREMENT, OVERLAP WITH FACE-TO-FACE VICTIMIZATION, AND ASSOCIATIONS WITH SOCIAL-EMOTIONAL OUTCOMES",2017,1,1,SCHOOL PSYCHOLOGY REVIEW,0279-6015,46,3,288,BROWN CF and DEMARAY MK and TENNANT JE and JENKINS LN,10.17105/SPR-2016-0004.V46-3,,NATL ASSOC SCHOOL PSYCHOLOGISTS,,, 
4108,DOES EMOTION REGULATION MODERATE THE DISCRIMINATION-ADJUSTMENT LINK FOR ADOPTED KOREAN AMERICAN ADOLESCENTS?,2017,1,1,ASIAN AMERICAN JOURNAL OF PSYCHOLOGY,1948-1985,8,3,190,QIN Y and KIM AY and SU JC and HU AW and LEE RM,10.1037/AAP0000081,,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,,, 
4109,MENTAL HEALTH AMONG CHILDREN AND YOUNG ADULTS WITH VISUAL IMPAIRMENTS: A SYSTEMATIC REVIEW,2017,1,1,JOURNAL OF VISUAL IMPAIRMENT & BLINDNESS,0145-482X,111,5,411,AUGESTAD LB,NA,,SAGE PUBLICATIONS INC,,, 
4110,CONNECTING THE DOTS BETWEEN SCHIZOTYPAL SYMPTOMS AND SOCIAL ANXIETY IN YOUTH WITH AN EXTRA X CHROMOSOME: A MEDIATING ROLE FOR CATASTROPHIZING,2017,1,1,BRAIN SCIENCES,NA,7,9,NA,MIERS AC and ZIERMANS T and VAN RIJN S,10.3390/BRAINSCI7090113,,MDPI,,, 
4111,"CHILDHOOD AND ADOLESCENT SEXUAL ABUSE, VICTIM PROFILE AND ITS IMPACTS ON MENTAL HEALTH",2017,1,1,CIENCIA & SAUDE COLETIVA,1413-8123,22,9,2919,FONTES LFC and CONCEICAO OC and MACHADO S,10.1590/1413-81232017229.11042017,,ABRASCO-ASSOC BRASILEIRA POS-GRADUACAO & SAUDE COLETIVA,,, 
4112,THE COST OF EMPATHY: PARENT-ADOLESCENT CONFLICT PREDICTS EMOTION DYSREGULATION FOR HIGHLY EMPATHIC YOUTH,2017,1,1,DEVELOPMENTAL PSYCHOLOGY,0012-1649,53,9,1722,VAN LISSA CJ and HAWK ST and KOOT HM and BRANJE S and MEEUS WHJ,10.1037/DEV0000361,,AMER PSYCHOLOGICAL ASSOC,,, 
4113,TUNE YOURSELF IN: VALENCE AND AROUSAL PREFERENCES IN MUSIC-LISTENING CHOICES FROM ADOLESCENCE TO OLD AGE,2017,1,1,DEVELOPMENTAL PSYCHOLOGY,0012-1649,53,9,1777,COHRDES C and WRZUS C and FRISCH S and RIEDIGER M,10.1037/DEV0000362,,AMER PSYCHOLOGICAL ASSOC,,, 
4114,"INTERPLAY OF SELF-ESTEEM, EMOTION REGULATION, AND PARENTING IN YOUNG ADOLESCENTS' FRIENDSHIP JEALOUSY",2017,1,1,JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY,0193-3973,52,,170,KIM H and PARKER JG and MARCIANO ARW,10.1016/J.APPDEV.2017.06.007,,ELSEVIER SCIENCE INC,,, 
4115,LIFESPAN DEVELOPMENT OF THE HUMAN BRAIN REVEALED BY LARGE-SCALE NETWORK EIGEN-ENTROPY,2017,1,1,ENTROPY,1099-4300,19,9,NA,FAN YM and ZENG LL and SHEN H and QIN J and LI FQ and HU DW,10.3390/E19090471,,MDPI,,, 
4116,THE ARTS AS A VENUE FOR DEVELOPMENTAL SCIENCE: REALIZING A LATENT OPPORTUNITY,2017,1,1,CHILD DEVELOPMENT,0009-3920,88,5,1505,GOLDSTEIN TR and LERNER MD and WINNER E,10.1111/CDEV.12884,,WILEY,,, 
4117,THE SPATIAL ACCURACY OF GEOGRAPHIC ECOLOGICAL MOMENTARY ASSESSMENT (GEMA): ERROR AND BIAS DUE TO SUBJECT AND ENVIRONMENTAL CHARACTERISTICS,2017,1,1,DRUG AND ALCOHOL DEPENDENCE,0376-8716,178,,188,MENNIS J and MASON M and AMBRUS A and WAY T and HENRY K,10.1016/J.DRUGALCDEP.2017.05.019,,ELSEVIER IRELAND LTD,,, 
4118,TIME TRENDS IN MENTAL WELL-BEING: THE POLARISATION OF YOUNG PEOPLE'S PSYCHOLOGICAL DISTRESS,2017,1,1,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,0933-7954,52,9,1147,ROSS A and KELLY Y and SACKER A,10.1007/S00127-017-1419-4,,SPRINGER HEIDELBERG,,, 
4119,ADOLESCENT DEVELOPMENT OF INSULA-DEPENDENT INTEROCEPTIVE REGULATION,2017,1,1,DEVELOPMENTAL SCIENCE,1363-755X,20,5,NA,LI DW and ZUCKER NL and KRAGEL PA and COVINGTON VE and LABAR KS,10.1111/DESC.12438,,WILEY,,, 
4120,ARCHITECTURE AND FUNCTIONING OF CHILD AND ADOLESCENT MENTAL HEALTH SERVICES: A 28-COUNTRY SURVEY IN EUROPE,2017,1,1,LANCET PSYCHIATRY,2215-0374,4,9,715,SIGNORINI G and SINGH SP and BORICEVIC-MARSANIC V and DIELEMAN G and DODIG-CURKOVIC K and FRANIC T and GERRITSEN SE and GRIFFIN J and MARAS A and MCNICHOLAS F and O'HARA L and PURPER-OUAKIL D and PAUL M and SCHULZE U and STREET C and TREMMERY S and TUOMAINEN H and VERHULST F and WARWICK J and DE GIROLAMO G,10.1016/S2215-0366(17)30127-X,,ELSEVIER SCI LTD,,, 
4121,"THE MEDIATING EFFECT OF DEPRESSIVE SYMPTOMS ON THE RELATIONSHIP BETWEEN BULLYING VICTIMIZATION AND NON-SUICIDAL SELF-INJURY AMONG ADOLESCENTS: FINDINGS FROM COMMUNITY AND INPATIENT MENTAL HEALTH SETTINGS IN ONTARIO, CANADA",2017,1,1,PSYCHIATRY RESEARCH,0165-1781,255,,238,BAIDEN P and STEWART SL and FALLON B,10.1016/J.PSYCHRES.2017.05.018,,ELSEVIER IRELAND LTD,,, 
4122,LEVERAGING AFTER-SCHOOL PROGRAMS TO MINIMIZE RISKS FOR INTERNALIZING SYMPTOMS AMONG URBAN YOUTH: WEAVING TOGETHER MUSIC EDUCATION AND SOCIAL DEVELOPMENT,2017,1,1,ADMINISTRATION AND POLICY IN MENTAL HEALTH AND MENTAL HEALTH SERVICES RESEARCH,0894-587X,44,5,756,HEDEMANN ER and FRAZIER SL,10.1007/S10488-016-0758-X,,SPRINGER,,, 
4123,DO CHILDREN FARE FOR BETTER AND FOR WORSE? ASSOCIATIONS AMONG CHILD FEATURES AND PARENTING WITH CHILD COMPETENCE AND SYMPTOMS,2017,1,1,DEVELOPMENTAL REVIEW,0273-2297,45,,1,RABINOWITZ JA and DRABICK DAG,10.1016/J.DR.2017.03.001,,ACADEMIC PRESS INC ELSEVIER SCIENCE,,, 
4124,ATTENTION-DEFICIT/HYPERACTIVITY DISORDER SYMPTOMS AND LIFE SATISFACTION IN A REPRESENTATIVE ADOLESCENT AND ADULT SAMPLE,2017,1,1,JOURNAL OF NERVOUS AND MENTAL DISEASE,0022-3018,205,9,720,HENNIG T and KOGLIN U and SCHMIDT S and PETERMANN F and BRAHLER E,10.1097/NMD.0000000000000700,,LIPPINCOTT WILLIAMS & WILKINS,,, 
4125,"COPING, EMOTION REGULATION, AND PSYCHOPATHOLOGY IN CHILDHOOD AND ADOLESCENCE: A META-ANALYSIS AND NARRATIVE REVIEW",2017,1,1,PSYCHOLOGICAL BULLETIN,0033-2909,143,9,939,COMPAS BE and JASER SS and BETTIS AH and WATSON KH and GRUHN MA and DUNBAR JP and WILLIAMS E and THIGPEN JC,10.1037/BUL0000110,,AMER PSYCHOLOGICAL ASSOC,,, 
4126,AUTISTIC TRAITS AND INTERNET GAMING ADDICTION IN CHINESE CHILDREN: THE MEDIATING EFFECT OF EMOTION REGULATION AND SCHOOL CONNECTEDNESS,2017,1,1,RESEARCH IN DEVELOPMENTAL DISABILITIES,0891-4222,68,,122,LIU S and YU CF and CONNER BT and WANG SP and LAI WP and ZHANG W,10.1016/J.RIDD.2017.07.011,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
4127,A REVIEW OF THE APPLICATIONS OF THE INFORMATION AND COMMUNICATION TECHNOLOGIES IN CLINICAL AND HEALTH PSYCHOLOGY IN CHILDHOOD AND ADOLESCENCE.,2017,1,1,REVISTA DE PSICOLOGIA CLINICA CON NINOS Y ADOLESCENTES,2340-8340,4,3,11,BRETON-LOPEZ J and MIRA A and CASTILLA D and GARCIA-PALACIOS A and BOTELLA C,NA,,"UNIV MIGUEL HERNANDEZ, DEPT PSICOLOGIA",,, 
4128,A VIRTUAL REALITY AND ONLINE THERAPY PROGRAM FOR EMOTIONAL WELLBEING IN CHRONIC ILLNESS FOR CHILDREN AND ADOLESCENTS: SPACE ACADEMY,2017,1,1,REVISTA DE PSICOLOGIA CLINICA CON NINOS Y ADOLESCENTES,2340-8340,4,3,17,FLUJAS-CONTRERAS JM and RUIZ-CASTANEDA D and BOTELLA C and GOMEZ I,NA,,"UNIV MIGUEL HERNANDEZ, DEPT PSICOLOGIA",,, 
4129,NON-SUICIDAL SELF-INJURIES IN A SAMPLE OF MEXICAN UNIVERSITY STUDENTS,2017,1,1,SALUD MENTAL,0185-3325,40,5,191,SILVA EC and BENJET C and GARCIA FJ and CARDENAS SJ and GOMEZ-MAQUEO MEL and CRUZ AV,10.17711/SM.0185-3325.2017.025,,INST MEX PSIQUIATRIA,,, 
